split,label,president_dir,filename,source_path,output_path,char_count
train,republican,George_W_Bush,"May 15, 2003__executive-order-13302amending-executive-order-13212-actions-to-expedite-energy-related-projects.txt","George_W_Bush/May 15, 2003__executive-order-13302amending-executive-order-13212-actions-to-expedite-energy-related-projects.txt","train/republican/George_W_Bush/May 15, 2003__executive-order-13302amending-executive-order-13212-actions-to-expedite-energy-related-projects.txt",3625
train,republican,George_Bush,"February 14, 1991__executive-order-12751health-care-services-for-operation-desert-storm.txt","George_Bush/February 14, 1991__executive-order-12751health-care-services-for-operation-desert-storm.txt","train/republican/George_Bush/February 14, 1991__executive-order-12751health-care-services-for-operation-desert-storm.txt",697
train,republican,Donald_J_Trump_(1st_Term),"December 31, 2020__executive-order-13970adjustments-of-certain-rates-of-pay.txt","Donald_J_Trump_(1st_Term)/December 31, 2020__executive-order-13970adjustments-of-certain-rates-of-pay.txt","train/republican/Donald_J_Trump_(1st_Term)/December 31, 2020__executive-order-13970adjustments-of-certain-rates-of-pay.txt",2691
train,republican,George_W_Bush,"January 07, 2002__executive-order-13252exclusions-from-the-federal-labor-management-relations-program.txt","George_W_Bush/January 07, 2002__executive-order-13252exclusions-from-the-federal-labor-management-relations-program.txt","train/republican/George_W_Bush/January 07, 2002__executive-order-13252exclusions-from-the-federal-labor-management-relations-program.txt",819
train,republican,George_Bush,"June 11, 1991__executive-order-12765delegation-of-certain-defense-related-authorities-of-the-president-to-the-secretary-of-defense.txt","George_Bush/June 11, 1991__executive-order-12765delegation-of-certain-defense-related-authorities-of-the-president-to-the-secretary-of-defense.txt","train/republican/George_Bush/June 11, 1991__executive-order-12765delegation-of-certain-defense-related-authorities-of-the-president-to-the-secretary-of-defense.txt",1940
train,republican,Donald_J_Trump_(1st_Term),"June 14, 2019__executive-order-13875evaluating-and-improving-the-utility-of-federal-advisory-committees.txt","Donald_J_Trump_(1st_Term)/June 14, 2019__executive-order-13875evaluating-and-improving-the-utility-of-federal-advisory-committees.txt","train/republican/Donald_J_Trump_(1st_Term)/June 14, 2019__executive-order-13875evaluating-and-improving-the-utility-of-federal-advisory-committees.txt",5398
train,republican,Donald_J_Trump_(2nd_Term),"March 27, 2025__executive-order-14253restoring-truth-and-sanity-to-american-history.txt","Donald_J_Trump_(2nd_Term)/March 27, 2025__executive-order-14253restoring-truth-and-sanity-to-american-history.txt","train/republican/Donald_J_Trump_(2nd_Term)/March 27, 2025__executive-order-14253restoring-truth-and-sanity-to-american-history.txt",7536
train,republican,George_Bush,"January 15, 1993__executive-order-12831additional-measures-with-respect-to-the-federal-republic-of-yugoslavia-serbia-and-montenegro.txt","George_Bush/January 15, 1993__executive-order-12831additional-measures-with-respect-to-the-federal-republic-of-yugoslavia-serbia-and-montenegro.txt","train/republican/George_Bush/January 15, 1993__executive-order-12831additional-measures-with-respect-to-the-federal-republic-of-yugoslavia-serbia-and-montenegro.txt",2913
train,republican,Donald_J_Trump_(1st_Term),"August 30, 2019__executive-order-13885establishing-the-national-quantum-initiative-advisory-committee.txt","Donald_J_Trump_(1st_Term)/August 30, 2019__executive-order-13885establishing-the-national-quantum-initiative-advisory-committee.txt","train/republican/Donald_J_Trump_(1st_Term)/August 30, 2019__executive-order-13885establishing-the-national-quantum-initiative-advisory-committee.txt",4357
train,republican,Donald_J_Trump_(1st_Term),"April 10, 2019__executive-order-13867issuance-of-permits-with-respect-to-facilities-and-land-transportation-crossings-at-the-international-boundaries-of-the.txt","Donald_J_Trump_(1st_Term)/April 10, 2019__executive-order-13867issuance-of-permits-with-respect-to-facilities-and-land-transportation-crossings-at-the-international-boundaries-of-the.txt","train/republican/Donald_J_Trump_(1st_Term)/April 10, 2019__executive-order-13867issuance-of-permits-with-respect-to-facilities-and-land-transportation-crossings-at-the-international-boundaries-of-the.txt",7295
train,republican,George_Bush,"February 04, 1991__executive-order-12749additions-to-level-iv-of-the-executive-schedule.txt","George_Bush/February 04, 1991__executive-order-12749additions-to-level-iv-of-the-executive-schedule.txt","train/republican/George_Bush/February 04, 1991__executive-order-12749additions-to-level-iv-of-the-executive-schedule.txt",136
train,republican,George_W_Bush,"January 29, 2008__executive-order-13457protecting-american-taxpayers-from-government-spending-on-wasteful-earmarks.txt","George_W_Bush/January 29, 2008__executive-order-13457protecting-american-taxpayers-from-government-spending-on-wasteful-earmarks.txt","train/republican/George_W_Bush/January 29, 2008__executive-order-13457protecting-american-taxpayers-from-government-spending-on-wasteful-earmarks.txt",4979
train,republican,George_W_Bush,"May 08, 2003__executive-order-13299interagency-group-on-insular-areas.txt","George_W_Bush/May 08, 2003__executive-order-13299interagency-group-on-insular-areas.txt","train/republican/George_W_Bush/May 08, 2003__executive-order-13299interagency-group-on-insular-areas.txt",3237
train,republican,George_W_Bush,"October 31, 2008__executive-order-13477settlement-of-claims-against-libya.txt","George_W_Bush/October 31, 2008__executive-order-13477settlement-of-claims-against-libya.txt","train/republican/George_W_Bush/October 31, 2008__executive-order-13477settlement-of-claims-against-libya.txt",3211
train,republican,Donald_J_Trump_(2nd_Term),"August 06, 2025__executive-order-14329addressing-threats-to-the-united-states-by-the-government-of-the-russian-federation.txt","Donald_J_Trump_(2nd_Term)/August 06, 2025__executive-order-14329addressing-threats-to-the-united-states-by-the-government-of-the-russian-federation.txt","train/republican/Donald_J_Trump_(2nd_Term)/August 06, 2025__executive-order-14329addressing-threats-to-the-united-states-by-the-government-of-the-russian-federation.txt",10256
train,republican,George_W_Bush,"December 21, 2006__executive-order-13420adjustments-of-certain-rates-of-pay.txt","George_W_Bush/December 21, 2006__executive-order-13420adjustments-of-certain-rates-of-pay.txt","train/republican/George_W_Bush/December 21, 2006__executive-order-13420adjustments-of-certain-rates-of-pay.txt",2826
train,republican,George_W_Bush,"April 05, 2001__executive-order-13207further-amendment-to-executive-order-10000-regulations-governing-additional-compensation-and-credit-granted-certain-emp.txt","George_W_Bush/April 05, 2001__executive-order-13207further-amendment-to-executive-order-10000-regulations-governing-additional-compensation-and-credit-granted-certain-emp.txt","train/republican/George_W_Bush/April 05, 2001__executive-order-13207further-amendment-to-executive-order-10000-regulations-governing-additional-compensation-and-credit-granted-certain-emp.txt",473
train,republican,George_Bush,"May 11, 1992__executive-order-12805integrity-and-efficiency-in-federal-programs.txt","George_Bush/May 11, 1992__executive-order-12805integrity-and-efficiency-in-federal-programs.txt","train/republican/George_Bush/May 11, 1992__executive-order-12805integrity-and-efficiency-in-federal-programs.txt",5786
train,republican,George_Bush,"March 23, 1990__executive-order-12708amendments-to-the-manual-for-courts-martial-united-states-1984.txt","George_Bush/March 23, 1990__executive-order-12708amendments-to-the-manual-for-courts-martial-united-states-1984.txt","train/republican/George_Bush/March 23, 1990__executive-order-12708amendments-to-the-manual-for-courts-martial-united-states-1984.txt",11958
train,republican,Donald_J_Trump_(1st_Term),"January 05, 2021__executive-order-13971addressing-the-threat-posed-by-applications-and-other-software-developed-or-controlled-by-chinese-companies.txt","Donald_J_Trump_(1st_Term)/January 05, 2021__executive-order-13971addressing-the-threat-posed-by-applications-and-other-software-developed-or-controlled-by-chinese-companies.txt","train/republican/Donald_J_Trump_(1st_Term)/January 05, 2021__executive-order-13971addressing-the-threat-posed-by-applications-and-other-software-developed-or-controlled-by-chinese-companies.txt",5271
train,republican,George_W_Bush,"December 20, 2001__executive-order-13248establishing-an-emergency-board-to-investigate-a-dispute-between-united-airlines-inc-and-its-mechanics-and-related-empl.txt","George_W_Bush/December 20, 2001__executive-order-13248establishing-an-emergency-board-to-investigate-a-dispute-between-united-airlines-inc-and-its-mechanics-and-related-empl.txt","train/republican/George_W_Bush/December 20, 2001__executive-order-13248establishing-an-emergency-board-to-investigate-a-dispute-between-united-airlines-inc-and-its-mechanics-and-related-empl.txt",1183
train,republican,George_W_Bush,"September 23, 2001__executive-order-13224blocking-property-and-prohibiting-transactions-with-persons-who-commit-threaten-to-commit-or-support-terrorism.txt","George_W_Bush/September 23, 2001__executive-order-13224blocking-property-and-prohibiting-transactions-with-persons-who-commit-threaten-to-commit-or-support-terrorism.txt","train/republican/George_W_Bush/September 23, 2001__executive-order-13224blocking-property-and-prohibiting-transactions-with-persons-who-commit-threaten-to-commit-or-support-terrorism.txt",8160
train,republican,Donald_J_Trump_(2nd_Term),"May 09, 2025__executive-order-14296keeping-promises-to-veterans-and-establishing-a-national-center-for-warrior-independence.txt","Donald_J_Trump_(2nd_Term)/May 09, 2025__executive-order-14296keeping-promises-to-veterans-and-establishing-a-national-center-for-warrior-independence.txt","train/republican/Donald_J_Trump_(2nd_Term)/May 09, 2025__executive-order-14296keeping-promises-to-veterans-and-establishing-a-national-center-for-warrior-independence.txt",7172
train,republican,George_W_Bush,"February 28, 2003__executive-order-13286amendment-of-executive-orders-and-other-actions-in-connection-with-the-transfer-of-certain-functions-to-the-secretary-o.txt","George_W_Bush/February 28, 2003__executive-order-13286amendment-of-executive-orders-and-other-actions-in-connection-with-the-transfer-of-certain-functions-to-the-secretary-o.txt","train/republican/George_W_Bush/February 28, 2003__executive-order-13286amendment-of-executive-orders-and-other-actions-in-connection-with-the-transfer-of-certain-functions-to-the-secretary-o.txt",49489
train,republican,Donald_J_Trump_(2nd_Term),"January 27, 2025__executive-order-14186the-iron-dome-for-america.txt","Donald_J_Trump_(2nd_Term)/January 27, 2025__executive-order-14186the-iron-dome-for-america.txt","train/republican/Donald_J_Trump_(2nd_Term)/January 27, 2025__executive-order-14186the-iron-dome-for-america.txt",5244
train,republican,Donald_J_Trump_(1st_Term),"April 14, 2020__executive-order-13915providing-an-order-of-succession-within-the-department-of-the-interior.txt","Donald_J_Trump_(1st_Term)/April 14, 2020__executive-order-13915providing-an-order-of-succession-within-the-department-of-the-interior.txt","train/republican/Donald_J_Trump_(1st_Term)/April 14, 2020__executive-order-13915providing-an-order-of-succession-within-the-department-of-the-interior.txt",1556
train,republican,Donald_J_Trump_(1st_Term),"April 12, 2018__executive-order-13829task-force-on-the-united-states-postal-system.txt","Donald_J_Trump_(1st_Term)/April 12, 2018__executive-order-13829task-force-on-the-united-states-postal-system.txt","train/republican/Donald_J_Trump_(1st_Term)/April 12, 2018__executive-order-13829task-force-on-the-united-states-postal-system.txt",5521
train,republican,Donald_J_Trump_(1st_Term),"February 09, 2017__executive-order-13773enforcing-federal-law-with-respect-to-transnational-criminal-organizations-and-preventing-international-trafficking.txt","Donald_J_Trump_(1st_Term)/February 09, 2017__executive-order-13773enforcing-federal-law-with-respect-to-transnational-criminal-organizations-and-preventing-international-trafficking.txt","train/republican/Donald_J_Trump_(1st_Term)/February 09, 2017__executive-order-13773enforcing-federal-law-with-respect-to-transnational-criminal-organizations-and-preventing-international-trafficking.txt",7988
train,republican,Donald_J_Trump_(2nd_Term),"April 08, 2025__executive-order-14262strengthening-the-reliability-and-security-of-the-united-states-electric-grid.txt","Donald_J_Trump_(2nd_Term)/April 08, 2025__executive-order-14262strengthening-the-reliability-and-security-of-the-united-states-electric-grid.txt","train/republican/Donald_J_Trump_(2nd_Term)/April 08, 2025__executive-order-14262strengthening-the-reliability-and-security-of-the-united-states-electric-grid.txt",4950
train,republican,George_Bush,"April 26, 1990__executive-order-12712adding-the-secretary-of-energy-to-the-national-space-council.txt","George_Bush/April 26, 1990__executive-order-12712adding-the-secretary-of-energy-to-the-national-space-council.txt","train/republican/George_Bush/April 26, 1990__executive-order-12712adding-the-secretary-of-energy-to-the-national-space-council.txt",490
train,republican,Donald_J_Trump_(2nd_Term),"January 24, 2025__executive-order-14180council-to-assess-the-federal-emergency-management-agency.txt","Donald_J_Trump_(2nd_Term)/January 24, 2025__executive-order-14180council-to-assess-the-federal-emergency-management-agency.txt","train/republican/Donald_J_Trump_(2nd_Term)/January 24, 2025__executive-order-14180council-to-assess-the-federal-emergency-management-agency.txt",7516
train,republican,George_W_Bush,"August 01, 2007__executive-order-13441blocking-property-of-persons-undermining-the-sovereignty-of-lebanon-or-its-democratic-processes-and-institutions.txt","George_W_Bush/August 01, 2007__executive-order-13441blocking-property-of-persons-undermining-the-sovereignty-of-lebanon-or-its-democratic-processes-and-institutions.txt","train/republican/George_W_Bush/August 01, 2007__executive-order-13441blocking-property-of-persons-undermining-the-sovereignty-of-lebanon-or-its-democratic-processes-and-institutions.txt",5673
train,republican,George_Bush,"October 31, 1990__executive-order-12732international-fund-for-agricultural-development.txt","George_Bush/October 31, 1990__executive-order-12732international-fund-for-agricultural-development.txt","train/republican/George_Bush/October 31, 1990__executive-order-12732international-fund-for-agricultural-development.txt",611
train,republican,George_Bush,"May 24, 1990__executive-order-12716extending-the-national-commission-on-superconductivity.txt","George_Bush/May 24, 1990__executive-order-12716extending-the-national-commission-on-superconductivity.txt","train/republican/George_Bush/May 24, 1990__executive-order-12716extending-the-national-commission-on-superconductivity.txt",835
train,republican,Donald_J_Trump_(2nd_Term),"April 08, 2025__executive-order-14260protecting-american-energy-from-state-overreach.txt","Donald_J_Trump_(2nd_Term)/April 08, 2025__executive-order-14260protecting-american-energy-from-state-overreach.txt","train/republican/Donald_J_Trump_(2nd_Term)/April 08, 2025__executive-order-14260protecting-american-energy-from-state-overreach.txt",5777
train,republican,Donald_J_Trump_(2nd_Term),"January 23, 2025__executive-order-14179removing-barriers-to-american-leadership-in-artificial-intelligence.txt","Donald_J_Trump_(2nd_Term)/January 23, 2025__executive-order-14179removing-barriers-to-american-leadership-in-artificial-intelligence.txt","train/republican/Donald_J_Trump_(2nd_Term)/January 23, 2025__executive-order-14179removing-barriers-to-american-leadership-in-artificial-intelligence.txt",4005
train,republican,George_Bush,"March 13, 1990__executive-order-12707termination-of-emergency-with-respect-to-nicaragua.txt","George_Bush/March 13, 1990__executive-order-12707termination-of-emergency-with-respect-to-nicaragua.txt","train/republican/George_Bush/March 13, 1990__executive-order-12707termination-of-emergency-with-respect-to-nicaragua.txt",1257
train,republican,Donald_J_Trump_(2nd_Term),"April 23, 2025__executive-order-14278preparing-americans-for-high-paying-skilled-trade-jobs-of-the-future.txt","Donald_J_Trump_(2nd_Term)/April 23, 2025__executive-order-14278preparing-americans-for-high-paying-skilled-trade-jobs-of-the-future.txt","train/republican/Donald_J_Trump_(2nd_Term)/April 23, 2025__executive-order-14278preparing-americans-for-high-paying-skilled-trade-jobs-of-the-future.txt",5025
train,republican,Donald_J_Trump_(1st_Term),"December 20, 2017__executive-order-13817a-federal-strategy-to-ensure-secure-and-reliable-supplies-of-critical-minerals.txt","Donald_J_Trump_(1st_Term)/December 20, 2017__executive-order-13817a-federal-strategy-to-ensure-secure-and-reliable-supplies-of-critical-minerals.txt","train/republican/Donald_J_Trump_(1st_Term)/December 20, 2017__executive-order-13817a-federal-strategy-to-ensure-secure-and-reliable-supplies-of-critical-minerals.txt",6317
train,republican,Donald_J_Trump_(1st_Term),"May 15, 2018__executive-order-13833enhancing-the-effectiveness-of-agency-chief-information-officers.txt","Donald_J_Trump_(1st_Term)/May 15, 2018__executive-order-13833enhancing-the-effectiveness-of-agency-chief-information-officers.txt","train/republican/Donald_J_Trump_(1st_Term)/May 15, 2018__executive-order-13833enhancing-the-effectiveness-of-agency-chief-information-officers.txt",8805
train,republican,Donald_J_Trump_(1st_Term),"October 09, 2019__executive-order-13891promoting-the-rule-of-law-through-improved-agency-guidance-documents.txt","Donald_J_Trump_(1st_Term)/October 09, 2019__executive-order-13891promoting-the-rule-of-law-through-improved-agency-guidance-documents.txt","train/republican/Donald_J_Trump_(1st_Term)/October 09, 2019__executive-order-13891promoting-the-rule-of-law-through-improved-agency-guidance-documents.txt",12271
train,republican,George_Bush,"July 16, 1990__executive-order-12720presidents-council-on-rural-america.txt","George_Bush/July 16, 1990__executive-order-12720presidents-council-on-rural-america.txt","train/republican/George_Bush/July 16, 1990__executive-order-12720presidents-council-on-rural-america.txt",2140
train,republican,Donald_J_Trump_(1st_Term),"September 29, 2017__executive-order-13811continuance-of-certain-federal-advisory-committees.txt","Donald_J_Trump_(1st_Term)/September 29, 2017__executive-order-13811continuance-of-certain-federal-advisory-committees.txt","train/republican/Donald_J_Trump_(1st_Term)/September 29, 2017__executive-order-13811continuance-of-certain-federal-advisory-committees.txt",5232
train,republican,Donald_J_Trump_(1st_Term),"April 29, 2017__executive-order-13797establishment-of-office-of-trade-and-manufacturing-policy.txt","Donald_J_Trump_(1st_Term)/April 29, 2017__executive-order-13797establishment-of-office-of-trade-and-manufacturing-policy.txt","train/republican/Donald_J_Trump_(1st_Term)/April 29, 2017__executive-order-13797establishment-of-office-of-trade-and-manufacturing-policy.txt",1889
train,republican,Donald_J_Trump_(2nd_Term),"August 25, 2025__executive-order-14339additional-measures-to-address-the-crime-emergency-in-the-district-of-columbia.txt","Donald_J_Trump_(2nd_Term)/August 25, 2025__executive-order-14339additional-measures-to-address-the-crime-emergency-in-the-district-of-columbia.txt","train/republican/Donald_J_Trump_(2nd_Term)/August 25, 2025__executive-order-14339additional-measures-to-address-the-crime-emergency-in-the-district-of-columbia.txt",6439
train,republican,Donald_J_Trump_(2nd_Term),"January 23, 2026__executive-order-14378continuance-of-the-federal-emergency-management-agency-review-council.txt","Donald_J_Trump_(2nd_Term)/January 23, 2026__executive-order-14378continuance-of-the-federal-emergency-management-agency-review-council.txt","train/republican/Donald_J_Trump_(2nd_Term)/January 23, 2026__executive-order-14378continuance-of-the-federal-emergency-management-agency-review-council.txt",1510
train,republican,George_W_Bush,"November 16, 2004__executive-order-13361assignment-of-functions-under-the-united-states-leadership-against-hivaids-tuberculosis-and-malaria-act-of-2003.txt","George_W_Bush/November 16, 2004__executive-order-13361assignment-of-functions-under-the-united-states-leadership-against-hivaids-tuberculosis-and-malaria-act-of-2003.txt","train/republican/George_W_Bush/November 16, 2004__executive-order-13361assignment-of-functions-under-the-united-states-leadership-against-hivaids-tuberculosis-and-malaria-act-of-2003.txt",2220
train,republican,George_W_Bush,"November 18, 2008__executive-order-13478amendments-to-executive-order-9397-relating-to-federal-agency-use-of-social-security-numbers.txt","George_W_Bush/November 18, 2008__executive-order-13478amendments-to-executive-order-9397-relating-to-federal-agency-use-of-social-security-numbers.txt","train/republican/George_W_Bush/November 18, 2008__executive-order-13478amendments-to-executive-order-9397-relating-to-federal-agency-use-of-social-security-numbers.txt",1671
train,republican,Donald_J_Trump_(2nd_Term),"February 05, 2025__executive-order-14201keeping-men-out-of-womens-sports.txt","Donald_J_Trump_(2nd_Term)/February 05, 2025__executive-order-14201keeping-men-out-of-womens-sports.txt","train/republican/Donald_J_Trump_(2nd_Term)/February 05, 2025__executive-order-14201keeping-men-out-of-womens-sports.txt",7305
train,republican,Donald_J_Trump_(1st_Term),"October 31, 2019__executive-order-13897improving-federal-contractor-operations-by-revoking-executive-order-13495.txt","Donald_J_Trump_(1st_Term)/October 31, 2019__executive-order-13897improving-federal-contractor-operations-by-revoking-executive-order-13495.txt","train/republican/Donald_J_Trump_(1st_Term)/October 31, 2019__executive-order-13897improving-federal-contractor-operations-by-revoking-executive-order-13495.txt",1566
train,republican,George_Bush,"July 22, 1992__executive-order-12812declassification-and-release-of-materials-pertaining-to-prisoners-of-war-and-missing-in-action.txt","George_Bush/July 22, 1992__executive-order-12812declassification-and-release-of-materials-pertaining-to-prisoners-of-war-and-missing-in-action.txt","train/republican/George_Bush/July 22, 1992__executive-order-12812declassification-and-release-of-materials-pertaining-to-prisoners-of-war-and-missing-in-action.txt",915
train,republican,George_Bush,"January 19, 1993__executive-order-12832amendments-relating-to-the-national-research-council.txt","George_Bush/January 19, 1993__executive-order-12832amendments-relating-to-the-national-research-council.txt","train/republican/George_Bush/January 19, 1993__executive-order-12832amendments-relating-to-the-national-research-council.txt",5891
train,republican,George_Bush,"January 05, 1993__executive-order-12828delegation-of-certain-personnel-management-authorities.txt","George_Bush/January 05, 1993__executive-order-12828delegation-of-certain-personnel-management-authorities.txt","train/republican/George_Bush/January 05, 1993__executive-order-12828delegation-of-certain-personnel-management-authorities.txt",1083
train,republican,Donald_J_Trump_(1st_Term),"March 01, 2018__executive-order-138252018-amendments-to-the-manual-for-courts-martial-united-states.txt","Donald_J_Trump_(1st_Term)/March 01, 2018__executive-order-138252018-amendments-to-the-manual-for-courts-martial-united-states.txt","train/republican/Donald_J_Trump_(1st_Term)/March 01, 2018__executive-order-138252018-amendments-to-the-manual-for-courts-martial-united-states.txt",7591
train,republican,Donald_J_Trump_(2nd_Term),"June 06, 2025__executive-order-14304leading-the-world-in-supersonic-flight.txt","Donald_J_Trump_(2nd_Term)/June 06, 2025__executive-order-14304leading-the-world-in-supersonic-flight.txt","train/republican/Donald_J_Trump_(2nd_Term)/June 06, 2025__executive-order-14304leading-the-world-in-supersonic-flight.txt",5411
train,republican,Donald_J_Trump_(2nd_Term),"February 19, 2025__executive-order-14217commencing-the-reduction-of-the-federal-bureaucracy.txt","Donald_J_Trump_(2nd_Term)/February 19, 2025__executive-order-14217commencing-the-reduction-of-the-federal-bureaucracy.txt","train/republican/Donald_J_Trump_(2nd_Term)/February 19, 2025__executive-order-14217commencing-the-reduction-of-the-federal-bureaucracy.txt",5464
train,republican,George_Bush,"January 05, 1990__executive-order-12699seismic-safety-of-federal-and-federally-assisted-or-regulated-new-building-construction.txt","George_Bush/January 05, 1990__executive-order-12699seismic-safety-of-federal-and-federally-assisted-or-regulated-new-building-construction.txt","train/republican/George_Bush/January 05, 1990__executive-order-12699seismic-safety-of-federal-and-federally-assisted-or-regulated-new-building-construction.txt",7273
train,republican,Donald_J_Trump_(1st_Term),"December 12, 2018__executive-order-13853establishing-the-white-house-opportunity-and-revitalization-council.txt","Donald_J_Trump_(1st_Term)/December 12, 2018__executive-order-13853establishing-the-white-house-opportunity-and-revitalization-council.txt","train/republican/Donald_J_Trump_(1st_Term)/December 12, 2018__executive-order-13853establishing-the-white-house-opportunity-and-revitalization-council.txt",10286
train,republican,George_W_Bush,"September 30, 2001__executive-order-13226presidents-council-of-advisors-on-science-and-technology.txt","George_W_Bush/September 30, 2001__executive-order-13226presidents-council-of-advisors-on-science-and-technology.txt","train/republican/George_W_Bush/September 30, 2001__executive-order-13226presidents-council-of-advisors-on-science-and-technology.txt",2533
train,republican,George_W_Bush,"June 04, 2002__executive-order-13264amendment-to-executive-order-13180-air-traffic-performance-based-organization.txt","George_W_Bush/June 04, 2002__executive-order-13264amendment-to-executive-order-13180-air-traffic-performance-based-organization.txt","train/republican/George_W_Bush/June 04, 2002__executive-order-13264amendment-to-executive-order-13180-air-traffic-performance-based-organization.txt",537
train,republican,George_W_Bush,"August 09, 2004__executive-order-13351establishing-an-emergency-board-to-investigate-a-dispute-between-the-southeastern-pennsylvania-transportation-authority.txt","George_W_Bush/August 09, 2004__executive-order-13351establishing-an-emergency-board-to-investigate-a-dispute-between-the-southeastern-pennsylvania-transportation-authority.txt","train/republican/George_W_Bush/August 09, 2004__executive-order-13351establishing-an-emergency-board-to-investigate-a-dispute-between-the-southeastern-pennsylvania-transportation-authority.txt",1448
train,republican,George_Bush,"July 25, 1991__executive-order-12771revoking-earlier-orders-with-respect-to-kuwait.txt","George_Bush/July 25, 1991__executive-order-12771revoking-earlier-orders-with-respect-to-kuwait.txt","train/republican/George_Bush/July 25, 1991__executive-order-12771revoking-earlier-orders-with-respect-to-kuwait.txt",787
train,republican,George_W_Bush,"October 07, 2002__executive-order-13275creating-a-board-of-inquiry-to-report-on-certain-labor-disputes-affecting-the-maritime-industry-of-the-united-states.txt","George_W_Bush/October 07, 2002__executive-order-13275creating-a-board-of-inquiry-to-report-on-certain-labor-disputes-affecting-the-maritime-industry-of-the-united-states.txt","train/republican/George_W_Bush/October 07, 2002__executive-order-13275creating-a-board-of-inquiry-to-report-on-certain-labor-disputes-affecting-the-maritime-industry-of-the-united-states.txt",1672
train,republican,George_Bush,"April 04, 1990__executive-order-12709increasing-the-membership-of-the-presidents-council-on-physical-fitness-and-sports.txt","George_Bush/April 04, 1990__executive-order-12709increasing-the-membership-of-the-presidents-council-on-physical-fitness-and-sports.txt","train/republican/George_Bush/April 04, 1990__executive-order-12709increasing-the-membership-of-the-presidents-council-on-physical-fitness-and-sports.txt",512
train,republican,George_Bush,"January 22, 1991__executive-order-12745waiver-under-the-trade-act-of-1974-with-respect-to-bulgaria.txt","George_Bush/January 22, 1991__executive-order-12745waiver-under-the-trade-act-of-1974-with-respect-to-bulgaria.txt","train/republican/George_Bush/January 22, 1991__executive-order-12745waiver-under-the-trade-act-of-1974-with-respect-to-bulgaria.txt",481
train,republican,Donald_J_Trump_(2nd_Term),"February 19, 2025__executive-order-14219ensuring-lawful-governance-and-implementing-the-presidents-department-of-government-efficiency-deregulatory-initiative.txt","Donald_J_Trump_(2nd_Term)/February 19, 2025__executive-order-14219ensuring-lawful-governance-and-implementing-the-presidents-department-of-government-efficiency-deregulatory-initiative.txt","train/republican/Donald_J_Trump_(2nd_Term)/February 19, 2025__executive-order-14219ensuring-lawful-governance-and-implementing-the-presidents-department-of-government-efficiency-deregulatory-initiative.txt",7282
train,republican,Donald_J_Trump_(2nd_Term),"January 20, 2025__executive-order-14154unleashing-american-energy.txt","Donald_J_Trump_(2nd_Term)/January 20, 2025__executive-order-14154unleashing-american-energy.txt","train/republican/Donald_J_Trump_(2nd_Term)/January 20, 2025__executive-order-14154unleashing-american-energy.txt",23010
train,republican,Donald_J_Trump_(1st_Term),"April 29, 2017__executive-order-13796addressing-trade-agreement-violations-and-abuses.txt","Donald_J_Trump_(1st_Term)/April 29, 2017__executive-order-13796addressing-trade-agreement-violations-and-abuses.txt","train/republican/Donald_J_Trump_(1st_Term)/April 29, 2017__executive-order-13796addressing-trade-agreement-violations-and-abuses.txt",4543
train,republican,George_Bush,"February 10, 1992__executive-order-12789delegation-of-reporting-functions-under-the-immigration-reform-and-control-act-of-1986.txt","George_Bush/February 10, 1992__executive-order-12789delegation-of-reporting-functions-under-the-immigration-reform-and-control-act-of-1986.txt","train/republican/George_Bush/February 10, 1992__executive-order-12789delegation-of-reporting-functions-under-the-immigration-reform-and-control-act-of-1986.txt",1072
train,republican,Donald_J_Trump_(2nd_Term),"January 23, 2025__executive-order-14176declassification-of-records-concerning-the-assassinations-of-president-john-f-kennedy-senator-robert-f-kennedy-and-the-.txt","Donald_J_Trump_(2nd_Term)/January 23, 2025__executive-order-14176declassification-of-records-concerning-the-assassinations-of-president-john-f-kennedy-senator-robert-f-kennedy-and-the-.txt","train/republican/Donald_J_Trump_(2nd_Term)/January 23, 2025__executive-order-14176declassification-of-records-concerning-the-assassinations-of-president-john-f-kennedy-senator-robert-f-kennedy-and-the-.txt",4847
train,republican,George_W_Bush,"July 03, 2002__executive-order-13270tribal-colleges-and-universities.txt","George_W_Bush/July 03, 2002__executive-order-13270tribal-colleges-and-universities.txt","train/republican/George_W_Bush/July 03, 2002__executive-order-13270tribal-colleges-and-universities.txt",9763
test,democrat,William_J_Clinton,"January 26, 1994__executive-order-12893principles-for-federal-infrastructure-investments.txt","William_J_Clinton/January 26, 1994__executive-order-12893principles-for-federal-infrastructure-investments.txt","test/democrat/William_J_Clinton/January 26, 1994__executive-order-12893principles-for-federal-infrastructure-investments.txt",5817
test,democrat,William_J_Clinton,"April 27, 1999__executive-order-13120ordering-the-selected-reserve-and-certain-individual-ready-reserve-members-of-the-armed-forces-to-active-duty.txt","William_J_Clinton/April 27, 1999__executive-order-13120ordering-the-selected-reserve-and-certain-individual-ready-reserve-members-of-the-armed-forces-to-active-duty.txt","test/democrat/William_J_Clinton/April 27, 1999__executive-order-13120ordering-the-selected-reserve-and-certain-individual-ready-reserve-members-of-the-armed-forces-to-active-duty.txt",265
test,democrat,William_J_Clinton,"November 28, 1994__executive-order-12940amendment-to-civil-service-rule-vi.txt","William_J_Clinton/November 28, 1994__executive-order-12940amendment-to-civil-service-rule-vi.txt","test/democrat/William_J_Clinton/November 28, 1994__executive-order-12940amendment-to-civil-service-rule-vi.txt",408
